label,x,y,area,mean_probability,max_probability
45,3337.9007633587785,129.75572519083968,131,0.95471555,0.995385
46,4087.3980582524273,130.74757281553397,103,0.9332324,0.9920355
47,1283.2538226299694,137.4954128440367,327,0.9852427,0.99991333
48,3106.5253333333335,139.38133333333334,375,0.97965217,0.9997047
49,2006.5027932960893,135.64804469273744,179,0.96707374,0.996689
50,3305.223140495868,136.30165289256198,242,0.9824376,0.99994886
51,2619.185520361991,139.31221719457014,221,0.9810504,0.99928707
52,5179.0526315789475,139.53508771929825,114,0.9691778,0.9955142
53,3621.912408759124,139.63503649635035,137,0.9597964,0.99448293
54,3417.0157894736844,142.33684210526314,190,0.97415715,0.99834716
55,3196.7258883248733,144.46700507614213,197,0.97748625,0.99884784
56,3683.54,140.08,50,0.87954307,0.96281934
57,4550.0,143.63829787234042,94,0.93492126,0.9915712
58,1336.375,148.23214285714286,224,0.985851,0.9986524
59,3213.695652173913,149.04891304347825,184,0.9804672,0.9992028
60,1924.4249084249084,153.99267399267399,273,0.9830284,0.9996686
61,2001.328,153.168,250,0.96951807,0.9983612
62,3399.08813559322,155.6271186440678,295,0.979053,0.9989901
63,4019.169373549884,157.9767981438515,431,0.98354924,0.99995244
64,4952.275862068966,151.33333333333334,87,0.9229737,0.98537934
65,5524.288043478261,153.45652173913044,184,0.95893395,0.9960089
66,1106.715909090909,158.22727272727272,264,0.9798563,0.99920434
67,3578.3489583333335,156.89583333333334,192,0.9751249,0.99930894
68,2549.401785714286,160.78571428571428,224,0.97301024,0.99829507
69,4917.416666666667,157.97222222222223,108,0.9357402,0.98553365
70,5298.158878504673,158.89719626168224,107,0.9010928,0.96853405
71,377.96,165.76,200,0.9870158,0.99978167
72,3833.305,165.495,200,0.98612046,0.9997192
73,5007.866666666667,164.17435897435897,195,0.9813403,0.99938357
74,5388.875,158.125,8,0.75419354,0.83523893
75,3626.976331360947,165.27810650887574,169,0.9639277,0.99799937
76,3541.5971223021584,165.3021582733813,139,0.94584966,0.9932748
77,3473.5384615384614,161.84615384615384,13,0.8064245,0.9129292
78,5386.333333333333,161.66666666666666,12,0.7468203,0.8327776
79,3858.887323943662,164.66197183098592,71,0.83263576,0.93624085
80,2960.3755656108597,170.84615384615384,221,0.9913699,0.99993134
81,4500.868421052632,170.17543859649123,114,0.94467294,0.9923884
82,3774.56,168.88,25,0.7994515,0.91723055
83,1220.313725490196,171.80392156862746,102,0.8994988,0.9757346
84,1710.5,175.84653465346534,202,0.96161085,0.9953767
85,3788.8333333333335,169.58333333333334,24,0.8298971,0.9144757
86,3572.447963800905,178.1447963800905,221,0.90616095,0.9849199
87,5040.24,171.0,25,0.7892293,0.8866028
88,387.5,170.5,4,0.6740567,0.68726045
89,1817.7899159663866,178.05882352941177,238,0.9759116,0.9980154
90,1834.4716981132076,175.5566037735849,106,0.91901314,0.9843604
91,3605.153846153846,172.0,13,0.84963185,0.9174469
92,3929.096590909091,179.1931818181818,176,0.9708186,0.9970372
93,4974.733766233766,178.5974025974026,154,0.97116405,0.9981665
94,3489.3253968253966,179.23015873015873,126,0.9495438,0.9878566
95,2373.627551020408,182.21428571428572,196,0.9739894,0.997598
96,5311.324414715719,184.80267558528428,299,0.9706941,0.99854994
97,3550.936842105263,184.06842105263158,190,0.97374654,0.99888295
98,3762.6848484848483,185.4909090909091,165,0.9802882,0.99859697
99,4663.7338709677415,184.38709677419354,124,0.9754001,0.99885315
100,2432.5232067510547,189.0126582278481,237,0.9710305,0.999841
101,3702.5407407407406,185.6888888888889,135,0.9494233,0.9906602
102,3892.1103896103896,193.03896103896105,308,0.9646349,0.99743104
103,4111.513157894737,186.22368421052633,76,0.82676536,0.96553916
104,4891.773584905661,187.72641509433961,106,0.97593796,0.99943846
105,3622.2380952380954,188.3095238095238,84,0.96852803,0.99425596
106,3066.7704918032787,188.37704918032787,61,0.97631955,0.99836546
107,4282.25641025641,188.5,78,0.9740434,0.99859846
108,4740.3774509803925,192.59803921568627,204,0.9592928,0.99993515
109,2956.217391304348,189.45652173913044,46,0.9333449,0.99014246
110,4010.3677130044844,194.7443946188341,223,0.965131,0.9980782
111,1229.2190812720848,197.56183745583039,283,0.9847889,0.999606
112,2257.689969604863,199.01215805471125,329,0.98238164,0.9999778
113,2315.5380116959063,196.2748538011696,171,0.95130736,0.99443686
114,2530.3504273504273,197.17521367521368,234,0.97099197,0.9990686
115,3160.0,190.0,13,0.88331413,0.9485559
116,1774.5,190.5,8,0.8475758,0.9757927
117,4471.034782608695,200.26521739130436,230,0.9852167,0.9998438
118,1775.3881578947369,198.4078947368421,152,0.8905091,0.9781875
119,2954.0,194.0,15,0.75231445,0.8845245
120,4283.787234042553,194.87234042553192,47,0.75141937,0.96948165
121,2969.8693693693695,201.76126126126127,222,0.9854551,0.99986035
122,3065.5,194.5,4,0.6963074,0.7298177
123,4988.805970149254,201.92537313432837,67,0.9807308,0.99788225
124,1416.643216080402,205.07035175879398,199,0.95026225,0.9956285
125,4322.784386617101,205.39776951672863,269,0.9801992,0.9992747
126,4355.85294117647,199.7941176470588,34,0.8183964,0.9351716
127,3575.4253347064882,220.06900102986612,971,0.97523206,0.9996878
128,4190.285714285715,199.21428571428572,14,0.7626304,0.86781836
129,5283.265625,203.125,64,0.8790941,0.9784707
130,2214.7748691099478,206.6806282722513,191,0.96525216,0.99734694
131,3929.089108910891,204.44554455445544,101,0.9278836,0.9891211
132,4778.561643835616,205.9794520547945,146,0.9800017,0.9993249
133,4995.208333333333,202.625,24,0.86672956,0.9866203
134,2513.755656108597,209.19909502262445,221,0.983936,0.99925697
135,1499.044642857143,207.86607142857142,112,0.888951,0.9871374
136,1982.6234939759036,214.80421686746988,332,0.9762134,0.99828875
137,3200.0796812749004,212.75697211155378,251,0.987433,0.9999783
138,4201.5161290322585,209.16935483870967,124,0.9350242,0.98625624
139,1247.3125,214.08823529411765,272,0.9835003,0.99935734
140,2623.135265700483,213.4830917874396,207,0.9884164,0.9999208
141,3740.15,210.8375,80,0.913216,0.9859581
142,3714.519181585678,218.11764705882354,391,0.97538245,0.9999096
143,3910.6341463414633,210.78048780487805,41,0.8774505,0.9744749
144,2663.1428571428573,212.9591836734694,98,0.83876115,0.9648031
145,1889.549107142857,216.72767857142858,224,0.968104,0.99867404
146,3686.7908496732025,216.32679738562092,153,0.96253186,0.9973374
147,186.6832191780822,225.736301369863,584,0.9875671,0.9999617
148,2331.318181818182,220.08391608391608,286,0.9841765,0.99995816
149,4100.297872340426,215.87234042553192,94,0.91950357,0.99095476
150,3651.733695652174,221.04891304347825,368,0.973978,0.99996847
151,2967.1428571428573,219.5578231292517,147,0.9588569,0.99547696
152,3779.4,215.36,25,0.78012717,0.89106596
153,1788.7053140096618,221.05797101449275,207,0.96490014,0.9979015
154,3406.5733333333333,232.05037037037036,675,0.97268575,0.9998846
155,4270.063063063063,223.18018018018017,222,0.98339915,0.9997235
156,4558.657817109144,225.75221238938053,339,0.9794695,0.99994165
157,2085.400709219858,225.21985815602838,282,0.98178077,0.99953455
158,3736.0,217.0,7,0.75289375,0.80707365
159,1417.1005747126437,228.7528735632184,348,0.99023014,0.99996555
160,5112.79057591623,224.82198952879583,191,0.98368454,0.99983144
161,5504.127659574468,222.0,47,0.77976024,0.8929745
162,3516.990990990991,227.13963963963963,222,0.9785771,0.9998218
163,5203.423076923077,222.89743589743588,78,0.91803867,0.97188646
164,2486.222222222222,229.63888888888889,36,0.81087863,0.92785203
165,4315.151041666667,230.91145833333334,192,0.97398025,0.99741495
166,5320.898058252427,232.3106796116505,206,0.96848655,0.99828357
167,2062.771186440678,233.91525423728814,236,0.9808669,0.9985718
168,2683.055172413793,236.62758620689655,145,0.98756164,0.9997673
169,2512.8874458874457,238.04329004329006,231,0.9809762,0.9993508
170,3897.8190476190475,243.18333333333334,420,0.97029203,0.999048
171,845.709090909091,235.36363636363637,55,0.8474247,0.9796905
172,1802.7885462555066,239.2555066079295,227,0.969067,0.99859154
173,2863.8835616438355,238.14383561643837,146,0.97570854,0.99763465
174,3596.4222222222224,235.2,45,0.8075941,0.9502063
175,3941.476923076923,235.98461538461538,65,0.8721849,0.9801338
176,3391.206896551724,235.75862068965517,29,0.8305288,0.948004
177,4845.4358974358975,238.75213675213675,117,0.9784421,0.9981186
178,2097.9056603773583,237.71698113207546,53,0.8467988,0.95841223
179,3623.0544747081713,242.5214007782101,257,0.98363334,0.99994755
180,1258.0816326530612,237.79591836734693,49,0.8529597,0.98609495
181,5110.478260869565,240.40869565217392,115,0.95156956,0.994297
182,2318.691275167785,241.91275167785236,149,0.9358255,0.98997474
183,2691.9444444444443,239.05555555555554,18,0.7285857,0.79677546
184,4130.563786008231,245.80658436213992,243,0.97821367,0.9989355
185,3865.289655172414,244.64827586206897,145,0.9384463,0.99140906
186,3559.4031007751937,248.62790697674419,129,0.87724227,0.9735105
187,3773.878787878788,245.53787878787878,132,0.9532448,0.9941955
188,3402.108695652174,247.03804347826087,184,0.96944493,0.99763227
189,3478.6363636363635,246.36363636363637,132,0.96703756,0.9967022
190,3653.587837837838,247.86486486486487,148,0.94131756,0.9878436
191,3880.1710526315787,245.3684210526316,76,0.8955388,0.9813694
192,1001.3333333333334,245.87878787878788,33,0.85692066,0.9653178
193,3573.029411764706,248.59558823529412,136,0.9341702,0.99285513
194,3594.5316205533595,255.35177865612647,506,0.97128737,0.9998959
195,1272.1067708333333,255.7734375,384,0.9878399,0.9999843
196,2052.2357723577234,249.6260162601626,123,0.8964551,0.9836658
197,3932.711409395973,250.39597315436242,149,0.9558861,0.9961761
198,3035.897590361446,251.32530120481928,166,0.9714505,0.99825615
199,3536.285714285714,255.1238095238095,210,0.9552895,0.9978988
200,4529.78640776699,250.09708737864077,103,0.9225367,0.9892289
201,4203.021164021164,253.86243386243387,189,0.9763946,0.99964106
202,2094.5348837209303,252.2325581395349,43,0.7936478,0.92499256
203,1336.6009389671362,263.07042253521126,213,0.9892929,0.9993585
204,1447.8556701030927,261.08247422680415,194,0.9818258,0.99898285
205,3332.4307692307693,262.18461538461537,130,0.97342086,0.99769455
206,3616.413043478261,257.5652173913044,46,0.951472,0.990629
207,3776.2678571428573,258.25,56,0.86862475,0.97989494
208,4773.0,256.89473684210526,19,0.8752592,0.95719105
209,5501.597122302158,262.1438848920863,139,0.94031024,0.9953473
210,2444.3880597014927,264.3880597014925,201,0.9737336,0.99868053
211,342.40520446096656,267.8289962825279,269,0.9805585,0.9992812
212,2724.355670103093,265.72680412371136,194,0.9809223,0.99924064
213,4035.5,260.0,10,0.76956594,0.8114817
214,2014.086705202312,266.5606936416185,173,0.9433978,0.9901869
215,1768.2894736842106,265.1842105263158,76,0.91464466,0.98528504
216,4949.036363636364,268.0090909090909,220,0.9793638,0.9998808
217,4077.217391304348,270.18840579710144,276,0.96773493,0.9977987
218,3743.9514925373132,271.35074626865674,268,0.9849414,0.99997663
219,2169.9117647058824,267.94117647058823,34,0.80447173,0.91248953
220,3154.2571428571428,268.7142857142857,105,0.9051252,0.9712135
221,2161.5,266.5,8,0.7400203,0.80620265
222,2382.5220125786163,271.54088050314465,159,0.9681721,0.99507
223,4246.675126903553,272.01015228426394,197,0.9845237,0.99940085
224,1870.025,271.0875,80,0.8981522,0.9739475
225,2239.730941704036,274.47533632286996,223,0.97293746,0.9989392
226,3169.102857142857,273.4342857142857,175,0.9779051,0.9990343
227,2480.8155339805826,272.2621359223301,103,0.91213465,0.9808795
228,2709.965909090909,274.51704545454544,176,0.96974355,0.99734664
229,741.9705882352941,274.56617647058823,136,0.94576275,0.99137914
230,565.3333333333334,270.6666666666667,12,0.81823045,0.90562767
231,2348.3109243697477,276.9579831932773,238,0.98076725,0.9992579
232,3600.7292418772563,278.84115523465704,277,0.98404306,0.9998011
